7.812500000000000000e-03	7.812500000000000000e-03	1.562500000000000000e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.812500000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00	7.812500000000000000e-03	0.000000000000000000e+00	1.562500000000000000e-02	1.562500000000000000e-02	7.812500000000000000e-03	7.812500000000000000e-03	7.812500000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.343750000000000000e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.812500000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.953125000000000000e-01	0.000000000000000000e+00	1.562500000000000000e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.484375000000000000e-01	1.406250000000000000e-01	0.000000000000000000e+00	2.343750000000000000e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.812500000000000000e-03	7.812500000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.812500000000000000e-03	7.812500000000000000e-03	7.812500000000000000e-03	5.468750000000000000e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.812500000000000000e-03	7.812500000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.562500000000000000e-02	2.343750000000000000e-02	0.000000000000000000e+00	7.812500000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.687500000000000000e-02	1.171875000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.812500000000000000e-03	7.812500000000000000e-03	0.000000000000000000e+00	7.812500000000000000e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.265822784810126563e-02	1.265822784810126563e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.797468354430379861e-02	1.265822784810126563e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.531645569620253125e-02	1.265822784810126563e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.531645569620253125e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.898734177215189722e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.531645569620253125e-02	0.000000000000000000e+00	1.898734177215189722e-01	1.898734177215189722e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.265822784810126563e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.329113924050633333e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.265822784810126563e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.265822784810126667e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.265822784810126563e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.265822784810126563e-02	1.265822784810126563e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.265822784810126563e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.086956521739130405e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.086956521739130405e-02	1.086956521739130405e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.173913043478260809e-02	1.956521739130434590e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.173913043478260809e-02	1.086956521739130405e-02	9.782608695652172948e-02	1.630434782608695676e-01	0.000000000000000000e+00	1.086956521739130405e-02	0.000000000000000000e+00	1.086956521739130405e-02	0.000000000000000000e+00	1.086956521739130405e-02	2.173913043478260809e-02	0.000000000000000000e+00	1.086956521739130405e-02	1.086956521739130405e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.521739130434782428e-02	1.086956521739130405e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.173913043478260809e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.260869565217391214e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.347826086956521618e-02	1.195652173913043514e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.173913043478260809e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.086956521739130405e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.173913043478260809e-02	3.260869565217391214e-02	0.000000000000000000e+00	0.000000000000000000e+00
9.259259259259258745e-03	1.851851851851851749e-02	3.703703703703703498e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.259259259259258745e-03	9.259259259259258745e-03	0.000000000000000000e+00	9.259259259259258745e-03	1.851851851851851749e-02	1.851851851851851749e-02	0.000000000000000000e+00	3.703703703703703498e-02	3.703703703703703498e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.851851851851851749e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.259259259259258745e-03	0.000000000000000000e+00	0.000000000000000000e+00	9.259259259259258745e-03	1.666666666666666574e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.259259259259258745e-03	8.333333333333332871e-02	1.111111111111111049e-01	4.629629629629629373e-02	2.777777777777777624e-02	9.259259259259258745e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.259259259259258745e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.851851851851851749e-02	3.703703703703703498e-02	9.259259259259258745e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.259259259259258745e-03	0.000000000000000000e+00	0.000000000000000000e+00	9.259259259259258745e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.851851851851851749e-02	1.388888888888888951e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.259259259259258745e-03	0.000000000000000000e+00	9.259259259259258745e-03	0.000000000000000000e+00	0.000000000000000000e+00	9.259259259259258745e-03	0.000000000000000000e+00	2.777777777777777624e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.235602094240838014e-03	0.000000000000000000e+00	1.047120418848167603e-02	0.000000000000000000e+00	2.617801047120418834e-02	1.047120418848167603e-02	5.235602094240838014e-03	1.570680628272251578e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.047120418848167603e-02	0.000000000000000000e+00	5.235602094240838014e-03	5.235602094240838014e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.235602094240838014e-03	0.000000000000000000e+00	5.235602094240838014e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.570680628272251578e-02	3.664921465968586783e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.094240837696335067e-01	4.712041884816754039e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.727748691099476597e-01	1.308900523560209417e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.235602094240838014e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.235602094240838014e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.570680628272251578e-02	2.617801047120418834e-02	1.570680628272251578e-02	0.000000000000000000e+00	5.235602094240838014e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.235602094240838014e-03	0.000000000000000000e+00	5.235602094240838014e-03	2.094240837696335206e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.664921465968586783e-02	7.853403141361256501e-02	5.235602094240838014e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.047120418848167603e-02	0.000000000000000000e+00	5.235602094240838014e-03	1.570680628272251578e-02	5.235602094240838014e-03	2.094240837696335206e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.849315068493150305e-03	0.000000000000000000e+00	6.849315068493150305e-03	0.000000000000000000e+00	6.849315068493150305e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.849315068493150305e-03	0.000000000000000000e+00	6.849315068493150305e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.369863013698630061e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.369863013698630061e-02	7.534246575342465335e-02	1.780821917808219079e-01	6.849315068493150305e-03	2.054794520547945091e-02	0.000000000000000000e+00	6.849315068493150305e-03	0.000000000000000000e+00	6.849315068493150305e-03	0.000000000000000000e+00	6.849315068493150305e-03	6.849315068493150305e-03	0.000000000000000000e+00	0.000000000000000000e+00	6.849315068493150305e-03	4.794520547945205213e-02	2.054794520547945091e-02	1.369863013698630061e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.849315068493150305e-03	0.000000000000000000e+00	3.424657534246575152e-02	6.849315068493150305e-03	6.849315068493150305e-03	6.849315068493150305e-03	0.000000000000000000e+00	8.219178082191780366e-02	2.123287671232876594e-01	6.849315068493150305e-03	0.000000000000000000e+00	0.000000000000000000e+00	6.849315068493150305e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.109589041095890183e-02	0.000000000000000000e+00	6.849315068493150305e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.612903225806451568e-02	3.225806451612903136e-02	3.225806451612903136e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.612903225806451568e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.838709677419354704e-02	1.612903225806451568e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.225806451612903136e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.612903225806451568e-02	1.290322580645161255e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.129032258064516098e-01	1.612903225806451568e-01	1.612903225806451568e-02	3.225806451612903136e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.225806451612903136e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.612903225806451568e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.225806451612903136e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.451612903225806273e-02	1.290322580645161255e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.225806451612903136e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.225806451612903136e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.631578947368420907e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.631578947368420907e-02	2.631578947368420907e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.631578947368420907e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.263157894736841813e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.631578947368420907e-02	0.000000000000000000e+00	2.631578947368420907e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.105263157894736725e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.052631578947368363e-01	1.578947368421052544e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.631578947368420907e-02	2.631578947368420907e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.631578947368420907e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.631578947368420907e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.631578947368420907e-02	5.263157894736841813e-02	2.631578947368420907e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.631578947368420907e-02	2.631578947368420907e-02	0.000000000000000000e+00	2.631578947368420907e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.631578947368420907e-02
3.773584905660377388e-03	1.886792452830188607e-02	1.886792452830188607e-02	0.000000000000000000e+00	1.132075471698113303e-02	0.000000000000000000e+00	7.547169811320754776e-03	0.000000000000000000e+00	0.000000000000000000e+00	3.018867924528301910e-02	1.132075471698113303e-02	0.000000000000000000e+00	1.132075471698113303e-02	7.547169811320754776e-03	7.547169811320754776e-03	7.547169811320754776e-03	1.886792452830188607e-02	2.641509433962264258e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.547169811320754776e-03	1.132075471698113303e-02	3.773584905660377388e-03	3.773584905660377388e-03	0.000000000000000000e+00	1.245283018867924529e-01	0.000000000000000000e+00	3.773584905660377388e-03	0.000000000000000000e+00	1.509433962264150955e-02	1.169811320754716999e-01	1.245283018867924529e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.132075471698113303e-02	3.773584905660377388e-03	0.000000000000000000e+00	1.509433962264150955e-02	7.547169811320754776e-03	0.000000000000000000e+00	1.509433962264150955e-02	5.660377358490566169e-02	2.264150943396226606e-02	7.547169811320754776e-03	3.773584905660377388e-03	1.132075471698113303e-02	7.547169811320754776e-03	1.132075471698113303e-02	0.000000000000000000e+00	3.018867924528301910e-02	3.396226415094339562e-02	1.509433962264150955e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.547169811320754776e-03	9.433962264150944077e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.132075471698113303e-02	0.000000000000000000e+00	7.547169811320754776e-03	7.547169811320754776e-03	0.000000000000000000e+00	7.547169811320754776e-03	0.000000000000000000e+00	1.886792452830188607e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	7.092198581560283516e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.092198581560283516e-03	0.000000000000000000e+00	7.092198581560283516e-03	1.418439716312056703e-02	0.000000000000000000e+00	7.092198581560283516e-03	7.092198581560283516e-03	7.092198581560283516e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.418439716312056703e-02	0.000000000000000000e+00	7.092198581560283516e-03	2.836879432624113406e-02	1.276595744680850963e-01	0.000000000000000000e+00	2.836879432624113406e-02	1.418439716312056703e-02	0.000000000000000000e+00	5.673758865248226813e-02	1.914893617021276584e-01	0.000000000000000000e+00	1.418439716312056703e-02	1.418439716312056703e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.092198581560283516e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.127659574468085055e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.092198581560283516e-03	7.092198581560282822e-02	7.092198581560283516e-03	0.000000000000000000e+00	1.418439716312056703e-02	7.092198581560283516e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.964539007092198808e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.127659574468085055e-02	7.092198581560283516e-03	9.219858156028368223e-02	1.134751773049645363e-01	0.000000000000000000e+00	7.092198581560283516e-03	7.092198581560283516e-03	0.000000000000000000e+00	0.000000000000000000e+00	7.092198581560283516e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.092198581560283516e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.111111111111111154e-02	1.111111111111111154e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.444444444444444614e-02	0.000000000000000000e+00	2.222222222222222307e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.333333333333333287e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.111111111111111154e-02	1.111111111111111154e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.111111111111111154e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000111e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.666666666666666852e-01	1.666666666666666852e-01	1.111111111111111154e-02	5.555555555555555941e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.111111111111111154e-02	2.222222222222222307e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.111111111111111154e-02	1.111111111111111154e-02	1.111111111111111154e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.111111111111111154e-02	3.333333333333333287e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.222222222222222307e-02	2.222222222222222307e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.222222222222222307e-02	1.111111111111111154e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.111111111111111154e-02	2.222222222222222307e-02	0.000000000000000000e+00	1.111111111111111154e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.111111111111111154e-02	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.357466063348416324e-02	4.524886877828054703e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.357466063348416324e-02	4.524886877828054703e-03	0.000000000000000000e+00	1.809954751131221881e-02	0.000000000000000000e+00	4.524886877828054703e-03	3.167420814479638552e-02	4.524886877828054703e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.714932126696832648e-02	0.000000000000000000e+00	9.049773755656109406e-03	4.524886877828054703e-03	0.000000000000000000e+00	9.049773755656109406e-03	1.176470588235294240e-01	1.357466063348416324e-02	0.000000000000000000e+00	1.357466063348416324e-02	0.000000000000000000e+00	7.692307692307692735e-02	1.674208144796380249e-01	0.000000000000000000e+00	2.714932126696832648e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.357466063348416324e-02	0.000000000000000000e+00	4.524886877828054703e-03	0.000000000000000000e+00	1.357466063348416324e-02	0.000000000000000000e+00	9.049773755656109406e-03	1.809954751131221881e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.049773755656109406e-03	4.524886877828054703e-03	4.524886877828054703e-03	4.524886877828054703e-03	1.809954751131221881e-02	1.809954751131221881e-02	9.049773755656109406e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.692307692307692735e-02	1.131221719457013719e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.049773755656109406e-03	0.000000000000000000e+00	0.000000000000000000e+00	9.049773755656109406e-03	1.809954751131221881e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.262443438914027438e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.262443438914027438e-02	0.000000000000000000e+00	4.072398190045248972e-02
0.000000000000000000e+00	0.000000000000000000e+00	9.569377990430621636e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.435406698564593159e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.784688995215310818e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.435406698564593159e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.784688995215310818e-03	0.000000000000000000e+00	4.784688995215310818e-03	2.392344497607655496e-02	0.000000000000000000e+00	1.435406698564593159e-02	1.435406698564593159e-02	1.339712918660287133e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.052631578947368363e-01	1.148325358851674527e-01	0.000000000000000000e+00	1.435406698564593159e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.569377990430621636e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.784688995215310818e-03	0.000000000000000000e+00	9.569377990430621636e-03	1.435406698564593159e-02	4.784688995215310818e-03	3.349282296650717833e-02	1.913875598086124327e-02	4.784688995215310818e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.435406698564593159e-02	3.349282296650717833e-02	2.392344497607655496e-02	0.000000000000000000e+00	4.784688995215310818e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.435406698564593297e-01	1.387559808612440215e-01	4.784688995215310818e-03	4.784688995215310818e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.784688995215310818e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.784688995215310818e-03	2.870813397129186317e-02	1.913875598086124327e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
